movie_name,Page.Name,Page.Category,Page.Description,Post.Created.Date,Message,URL,Total.Interactions
咒,抖音世界 TikTok,none,"",2022-04-11,想看大家都說嚇破膽的恐怖電影🔥🔥🔥 可是...卻不敢一個人去看😱 想找人去看卻...吹某郎!! 想要小姐姐給我勇氣~壯個膽!! 在不去看電影就要下檔啦!! 在不去看就跟不上朋友圈的話題啦!! 租起來👉🏻社交達人陪你一起看🥰 可供您害怕時抓著手看👀 撫慰你嚇到的小小心靈 帶給你滿滿安全感🤗 絕對是你去看恐怖電影的最佳首選💋 - 🧚🏻‍♀️封面女郎：圓圓 . 3089 ｜小公主 . 1006 [#推薦排行榜](https://www.facebook.com/hashtag/%E6%8E%A8%E8%96%A6%E6%8E%92%E8%A1%8C%E6%A6%9C?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) 手速預約🔥🔥🔥 ：[https://lin.ee/vjjq0xZ](https://l.facebook.com/l.php?u=https%3A%2F%2Flin.ee%2Fvjjq0xZ%3Ffbclid%3DIwAR1L5aI0jxfPXACv0e8MeVFEfU8SsWKsV_G28TH1u6Dawc6nJg16lA-IgfY&h=AT38gpndlcJxWp1BPx4erjAoTvmUokEOAesVvunq30H3plcSDBa7OE4V0bCsNiMkd3yeA-ykhVB0JrQiyeSz9Pvv_Bq2zlP42B5ZkRoSaXCUagkkOvHDJFQpvNE6Mz4t03Ib&__tn__=-UK-R&c[0]=AT3ZQOrmscvCCcUKw9zfs6ylArZZiXGDDq_VgOgo5nK4l5owE8AmdXtEBVma-pFwVSaziC2gVo6Igo-QXpUf1gME4ZJkBHwe5P6do-AxfEQoj9Lbp274r5HBtgCLPobXuiIj3bemhg9CAEEdRfUcSyf__ebAAU06o66QtH19rwJC1sl62nXAWS7D4xGFStHh_TQ6GQ) - 想知道更多活動/限動IG：pigup168 想了解更多社交達人🧡加入社團： [https://www.facebook.com/groups/PIGUP888/](https://www.facebook.com/groups/PIGUP888/?__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=-UK-R) - [#租起來](https://www.facebook.com/hashtag/%E7%A7%9F%E8%B5%B7%E4%BE%86?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#PIGUP](https://www.facebook.com/hashtag/pigup?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#交友平台](https://www.facebook.com/hashtag/%E4%BA%A4%E5%8F%8B%E5%B9%B3%E5%8F%B0?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#電影陪看](https://www.facebook.com/hashtag/%E9%9B%BB%E5%BD%B1%E9%99%AA%E7%9C%8B?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#咒](https://www.facebook.com/hashtag/%E5%92%92?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#頭七](https://www.facebook.com/hashtag/%E9%A0%AD%E4%B8%83?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#約會](https://www.facebook.com/hashtag/%E7%B4%84%E6%9C%83?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#出遊](https://www.facebook.com/hashtag/%E5%87%BA%E9%81%8A?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#聊天](https://www.facebook.com/hashtag/%E8%81%8A%E5%A4%A9?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#交友](https://www.facebook.com/hashtag/%E4%BA%A4%E5%8F%8B?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#業配](https://www.facebook.com/hashtag/%E6%A5%AD%E9%85%8D?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#唱歌](https://www.facebook.com/hashtag/%E5%94%B1%E6%AD%8C?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) [#party](https://www.facebook.com/hashtag/party?__eep__=6&__cft__[0]=AZVt_7fx-ZaEZsT8ib5qodGjsg93REVWoImYEZO0rotcYcjqPx4rRSd02ai0-uPGfx-b5nfY2o2R9oI6aWDQ4eIsT-v8kpoxsujbrKD8R5wccUpoqHA2ZvLXZnTRfJSpVgNQYhHr2aJuGj3B3PO_jd3UHFh6KrAnLfZBfrhyFDxLOA&__tn__=*NK-R) (truncated),https://www.facebook.com/groups/259535089483978/permalink/346263477477805,1
咒,NETFLIX台灣討論版➿松青男子部屋❤黃冠傑 黃鼎元 柯冠廷 林仁傑 林雅雲 台劇討論🎬台劇 · 台灣影視應援團 · 台灣電影,none,"",2022-08-10,NETFLIX 2022/8/1-8/7 #全球與台灣觀影時數 #週排行 ✏ 全球獨家 喜劇台劇《 媽！#別鬧了 》蟬聯台灣節目週榜亞軍 在 #香港 則是本週節目榜 第7名 ✏ 全球獨家 恐怖國片《 #咒 》 在榜 #第五周 #全球非英語電影榜 在榜迄今累計 #全球2639萬觀影小時，約近 #1439萬左右觀影人次 #累計29國電影類觀影時數週榜 上榜,https://www.facebook.com/groups/823241994368946/permalink/6123459024347190,1
咒,NETFLIX台灣討論版➿松青男子部屋❤黃冠傑 黃鼎元 柯冠廷 林仁傑 林雅雲 台劇討論🎬台劇 · 台灣影視應援團 · 台灣電影,none,"",2022-07-27,NETFLIX 2022/7/18-7/24 全球與台灣觀影時數 #週排行 🏆 全球獨家 恐怖國片《 #咒 》 蟬聯 本週 #全球非英語電影榜季軍🥉 持續霸榜 #亞洲及中南美洲22國 電影週榜 🏆 全球獨家 喜劇台劇《 媽！#別鬧了 》上升至台灣節目週榜冠軍 在 #香港 本週節目榜也上升至第5名 並首次進入 #新加坡 節目週榜第10名,https://www.facebook.com/groups/823241994368946/permalink/6083773418315751,1
咒,ZenMarket 日本代購服務,RETAIL_COMPANY,ZenMarket提供一站式日本網站代購和拍賣代標服務及寄送服務，還有專業客服人員幫助您對應所有線上購物問題，例如聯繫賣家，商品查詢等。,2022-01-21,【速報】《劇場版咒術迴戰 0》決定於2月24日在全台上映🎉🎉 《劇場版咒術迴戰 0》於去年平安夜在日本開始上映，現在票房突破88億日元，並成功打入日本史上最賣座電影TOP100，相信不少粉絲已經迫不及待想在大銀幕上欣賞乙骨和里香的身姿！等了快2個月，電影公司終於今天公布中文版預告與電影海報，宣布電影將於今年2月24日在全台上映。 中文版預告⏩ https://www.youtube.com/channel/UCbj9ztDnItGCBY1jaRy4dMQ 咒術迴戰周邊⏩ https://bit.ly/3qKPq3C:=:https://zenmarket.jp/tw/showcase/jujutsu-kaisen #咒術迴戰,https://www.facebook.com/1683325405278677/posts/3122226321388571,1
咒,太報新視界,MEDIA_NEWS_COMPANY,太報堅持公正的報導立場、秉持新聞專業責任，以深度、解釋性視角進行報導，無論是台灣或國際上的政治財經、社會議題、體育與文化娛樂。太報TaiSounds帶您深入新聞，秒懂台灣、秒懂全世界。,2022-09-30,#名人測謊機 #高英軒 #咒 不僅拿下《台北電影節》最佳男配角 更入圍了本屆金馬獎🐎最佳男配角 再次恭喜高英軒🎉🎉,https://www.facebook.com/100068012830135/posts/420610150216076,1
咒,狂氏電影綜合症候群,none,"",2022-08-31,當年今日 31/08/2021 看韓國電影《咒術屍戰/The Cursed : Dead Man's Prey》優先場，看完後會對電影有很多的不明所以，皆因為電影為tvN韓劇《謗法》的續集作品，電影的故事時間線設定在韓劇結局的三年之後，謗法師白昭袗遠赴他國，試圖將自己體內的惡魔取出消滅，而記者林珍熙在電台的直播節目中接到自稱是殺人案真兇的電話，對方表示將在直播節目中接受林專訪，因而引起全城關注林珍熙主持的直播節目，而這次專訪中，林將面對來自東南亞的巫術「在此矣」。 驚悚恐怖故事《咒術屍戰》應是一部屬於那些非常粉絲的電影，在設定中都是與韓劇《謗法》有著強烈的關聯，劇情由韓劇的基礎延伸，對於沒看過韓劇《謗法》的（我）來說，在短短的兩個小時內要認識大量不明所以的角色，當然無法理解每個人物的細節設定，更難以被這迷人的謗法世界觀所吸引，對探員鄭成俊的腳是如何受傷來由的？忽然走岀個謗法師白昭袗？ 看電影《咒術屍戰》的劇情簡單來說，最好對故事不求什麼的峰迴路轉，只專注於看描述來自東南亞的巫術活屍「在此矣」，只看導演如何調度那些磅礴震撼的場面，製造岀令人熱血沸騰的緊張過程，如像動作一致訓練有素的活屍軍團，部隊狠勁岀手必達，讓人留下深刻的印象，再加上一場破天荒的屍體飛車追逐戲，讓人眼界大開！ 電影看完，當然會有很多疑問，若然仍想更瞭解多些，就得要往網上看些關於劇集《謗法》的文章，若是想看驚悚及動作場面的還可一看，否則…只得一頭霧水。 **感謝香港01 Tracy邀請觀看電影優先場** 31/08/2021 佐敦比爾監製都市傳說三級恐怖電影《糖魔怪客/Candyman》，芝加哥貧民區內流傳著Candyman的故事，只要對著鏡子呼喚五次他的名字，就能召喚岀Candyman的真身，使用尖鈎殺人，《追命傳說》30年後的續作，翻拍重啟，劇情保持著連貫性，虐殺片滲入了政治和種族民生議題，為黑人岀一口氣，帶岀政治正確訊息，撇開政治不談，上半段確是拍得非常不錯的，確實有自己獨特的風格，然而至後段則有點令人不明所以，結尾沒有解釋太多便收場，觀眾可能帶著問號離場。 31/08/2019 韓國電影《驅魔使者/The Divine Fury》，亞洲版伏妖驅魔人，結合武打元素的驅魔恐怖電影，一老一嫩、一文一武的驅魔組合，「老版梁朝偉」韓國的國民影帝安聖基飾演驅魔祭司安神父，朴敘俊飾演MMA格鬥冠軍拳手「死神」勇厚，拳拳到肉又不時有笑位，伏妖驅魔人加上西方宗教背景，算係玩得岀色嘅，未睇完就已經知道一路會有後續落去。 31/08/2018 奧斯卡影后查理絲花朗形象百變，經常作岀突破，演繹不同類型角色，在奇情電影《論盡爆煲媽咪/Tully》中大犪牲演岀飾演媽咪孕婦瑪露，導盡人母、媽咪的辛酸，現實生活中很多男人只懂外岀工作，卻忽略了回到家中還需要支援老婆，仲要擔當一個好好照顧妻兒的角色。神秘的「夜間保姆」桃莉（麥肯絲戴維斯 飾）亦應運而生，電影有個令人意想不到的結局，劇情感人很touching！能引起已當父母的人強烈的共鳴感，更帶出讓人反思的迴響，延伸母愛偉大的電影。 #電影狂熱 ▶️香港01 開講：https://opentalk.hk01.com/@tigermoviesfever/all ▶️IG：https://www.instagram.com/tigermoviesnews/ ▶️FB：https://www.facebook.com/tigermoviesfever/ #咒術屍戰 #糖魔怪客 #驅魔使者 #論盡爆煲媽咪 #電影情息群 #電影情息 #電影狂熱 #電影推薦 #電影介紹 #電影重溫 #當年今日 #觀後感 #影話 #電影 #tigermoviesnews #movie #film,https://www.facebook.com/groups/498354427638628/permalink/1296771394463590,1
咒,樂聲影城 LUX Cinema,MOVIE_THEATRE,"歡迎光臨樂聲影城的粉絲專頁！這裡將不定期發布電影新訊和影城活動，請幫我們按個讚，以免錯過任何最新消息！
聯絡電話：02-2311-8628",2022-05-06,🔥跟大黑佛母說再見！《#咒》學生優惠價好評再加場🔥 年度話題恐怖片《咒》即將下台一鞠躬 還沒看過的同學請把握本週末！ 5/7(六)-5/8(日) 只要憑學生證現場購買指定場次電影票 就可以享有 #150元 學生優惠價 【活動適用場次】 5/7(六) 09:10、11:10 5/8(日) 09:10、11:10 另外，只要到《咒》官方臉書 留言上傳學生場票根 就有機會抽中電影周邊「紓壓泥童」 詳情可洽《咒》官方臉書：https://www.facebook.com/Incantationfilm2022 #樂聲影城 #LUX,https://www.facebook.com/129904987061945/posts/5246391385413254,1
咒,佛緣 心中有佛即佛緣,none,"",2022-10-05,《禪修的秘密》| 禪修中為什麼會出現信息、聲音、畫面？怎樣運用「咒語」這種特殊的語言？ 人在禪修狀態中，會進入一種特殊的語言體系。 禪修的境界，有的是呈現出光影，像電影一樣的播放模式；有的是很純淨的能量澆灌，將能量運行到身體的各個部位及經絡之中；還有的會聽到一些聲音，這些聲音會傳遞出一些特別的信息。需要區別的是，大腦意識也會傳遞一些信息。那如何將大腦意識與禪修狀態的語言進行區分呢？ 禪修的語言通常都是在極度專注與放鬆的禪修狀態中，自然而然地浮現出來的文字、聲音或畫面。而大腦的語言信息，通常需要很多關聯的因素，會有比較縝密的分析。 從狀態上來講，禪修的語言更像清風拂過，亦如河流輕輕流淌注入腦海中，整個人處於一種鬆軟的海綿狀態。禪修者與禪修的語言進行互動，心是非常敞開、非常接納的。 . 禪修中還有一種非常特別的語言，那便是咒語。咒語是高次元人類與地球三次元人類的一種特殊溝通方式，每一句咒語都蘊含了佛菩薩無量的高維能量，也像是高次元投遞到地球的一組組電話號碼。 禪修者在日常生活中通過大量的持咒，會日益培養自己與高次元佛菩薩高維能量的鏈接。所以，咒語是一種蘊藏著能量的特殊語言。一句句咒語的背後，都聯繫著無窮的智慧能量。持咒，是禪修者最簡單的打開智慧之門的方便之法。 #禪修 #咒語 https://mp.weixin.qq.com/s/YlOqDccukzKSgmNoCKWl1Q,https://www.facebook.com/groups/2602574969971749/permalink/3276578565904716,1
咒,召集鍾意睇戲嘅你🎬 電影交流、影評分享、電視劇及 Netflix 討論,none,"",2022-05-25,【#孖八影評：《咒迴》前傳 乙骨大戰夏油傑】 近年大量新進王道日漫走紅，如《鬼滅之刄》、《東京復仇者》等，皆憑著熱血夢飛翔的風格於世界走紅，最近同樣大受歡迎的《咒術迴戰》劇場版也終於在香港上映，而故事時空以虎杖入學前為背景，講述世上第四位特級咒術師乙骨憂太的故事。 乙骨本為素人，但在不知情的情況下被已過身的青梅竹馬祈本里香纏上了，為免再有人受里香的殘殺，乙骨本打算自殺離世，卻屢遭里香阻止，在其險遭委員會滅絕時，一名幪著雙眼的可疑人物竟向其招手，邀請他入讀東京咒術學院。 電影可以算是本篇的前傳，發生於夏油傑尚未被殺害、還在當邪教教主的時候。說實話，筆者雖然是漫畫派，但因為《咒迴》後來的故事線越來越紊亂，加上又有《穴界風雲》、《間諜家家酒》等新漫畫可追，故筆者在澀谷事變前已經棄坑了，因此其實對乙骨沒有留下多大印象，不過由於這次的劇場版時空與本篇幾乎沒太大關係，因此未看過本篇的最新更新也可以跟得上。 電影比較像是本篇動畫內容的補充，逐步解開乙骨能這麼年輕便獲得特級咒術師稱號之謎，畫風及場面設計均極具衝擊力，節奏亦控制得不錯，惟稍有美中不足之處為描述其校園生活點滴的故事略多，使故事稍拖，但仍值得一看。 《#咒術迴戰》：https://wmoov.com/movie/details/55504 Medialink ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 喜歡嘅，幫手撳完 Like，記得要撳埋 See First，唔要你一毫子，只需你小小嘅支持，謝謝。,https://www.facebook.com/groups/1190436621074796/permalink/5032629600188793,1
咒,LinkouNews-林口吃喝玩樂非知不可,none,"",2022-04-01,📍林口MITSUI OUTLET PARK威秀影城 【#怪獸與鄧不利多的祕密】預購就送「5張獨家角色明信片」😍 魔法世界冒險新篇章！現正火熱預售中💥 預購1張電影票 #限量角色明信片x5 直接入手收藏 趕快搶先卡位買好可樂爆米花！魔法大戰一觸即發🔥 👉點我看預告&電影場次：[https://bit.ly/3iU7V0J ](https://bit.ly/3iU7V0J) - 💥#連假強檔推薦💥 《4DX #魔比斯》購票就送獨家限定收藏海報 《#音速小子2》兒童節歡樂首選🎉飆速冒險大呼過癮 《#咒》挑戰台灣最恐怖電影😱購票送限量電影貼紙,https://www.facebook.com/groups/208844322546232/permalink/4891004870996797,1
咒,第一手星聞,ENTERTAINMENT_SITE,"即時更新娛樂新聞、名人動態、影視消息，鎖定「第一手星聞」，掌握最貼近生活的熱門流行資訊。
>> https://bit.ly/3BMCrRv",2022-11-25,火佛修一心薩嘸哞～ #咒,https://www.facebook.com/239512030682497/posts/813479759952385,1
咒,上報生活圈,MEDIA_NEWS_COMPANY,"《上報》生活頻道
自在生活，上質感受！",2022-05-16,【#上報文創】 咒術迷準備前往朝聖 ➡️ https://bit.ly/3szsWmM:=:https://www.upmedia.mg/news_info.php?Type=5&SerialNo=144783 全家FamilyMart #全家 #咒術迴戰 #集點 ⓊⓅ ⓂⒺⒹⒾⒶ ▶ 訂閱「你跟上了沒」最新好吃好玩的都在這 ➡️ https://bit.ly/3l6ZL7n:=:https://www.youtube.com/channel/UCc_krbGh2zxHugYOyBJJNXQ,https://www.facebook.com/1823361711283355/posts/3421360994816744,1
咒,上報生活圈,MEDIA_NEWS_COMPANY,"《上報》生活頻道
自在生活，上質感受！",2022-03-08,【#上報文創】 全台唯一《咒術迴戰 0》劇場版快閃店在西門，粉絲朝聖了沒？ ➡️ https://bit.ly/3CBRBuN:=:https://www.upmedia.mg/news_info.php?Type=5&SerialNo=139341 #咒術迴戰 #咒術迴戰0 #咒術迴戰快閃店 ⓊⓅ ⓂⒺⒹⒾⒶ ▶ 訂閱「你跟上了沒」最新好吃好玩的都在這 ➡️ https://bit.ly/3l6ZL7n:=:https://www.youtube.com/channel/UCc_krbGh2zxHugYOyBJJNXQ,https://www.facebook.com/1823361711283355/posts/3368303886789122,1
